Zipcode,ZoneName,Small,Medium,Large,ShippingClass,,,ZipZoneID,ZipCode,ZoneID,ShippingClass,ZoneName
16136,5,37,65,83,No Shipping Class Assigned,,,,,,,
16137,5,37,65,83,No Shipping Class Assigned,,,,,,,
16140,5,37,65,83,No Shipping Class Assigned,,,,,,,
16141,5,37,65,83,No Shipping Class Assigned,,,,,,,
16142,5,37,65,83,No Shipping Class Assigned,,,,,,,
16143,5,37,65,83,No Shipping Class Assigned,,,,,,,
16145,5,37,65,83,No Shipping Class Assigned,,,,,,,
16146,5,37,65,83,No Shipping Class Assigned,,,,,,,
16148,5,37,65,83,No Shipping Class Assigned,,,,,,,
16150,5,37,65,83,No Shipping Class Assigned,,,,,,,
16151,5,37,65,83,No Shipping Class Assigned,,,,,,,
16153,5,37,65,83,No Shipping Class Assigned,,,,,,,
16154,5,37,65,83,No Shipping Class Assigned,,,,,,,
16155,5,37,65,83,No Shipping Class Assigned,,,,,,,
16156,5,37,65,83,No Shipping Class Assigned,,,,,,,
16157,5,37,65,83,No Shipping Class Assigned,,,,,,,
16159,5,37,65,83,No Shipping Class Assigned,,,,,,,
16160,5,37,65,83,No Shipping Class Assigned,,,,,,,
16161,5,37,65,83,No Shipping Class Assigned,,,,,,,
16172,5,37,65,83,No Shipping Class Assigned,,,,,,,
16201,5,37,65,83,No Shipping Class Assigned,,,,,,,
16210,5,37,65,83,No Shipping Class Assigned,,,,,,,
16211,5,37,65,83,No Shipping Class Assigned,,,,,,,
16212,5,37,65,83,No Shipping Class Assigned,,,,,,,
16213,5,37,65,83,No Shipping Class Assigned,,,,,,,
16214,5,37,65,83,No Shipping Class Assigned,,,,,,,
16215,5,37,65,83,No Shipping Class Assigned,,,,,,,
16216,5,37,65,83,No Shipping Class Assigned,,,,,,,
16217,5,37,65,83,No Shipping Class Assigned,,,,,,,
16218,5,37,65,83,No Shipping Class Assigned,,,,,,,
16220,5,37,65,83,No Shipping Class Assigned,,,,,,,
16221,5,37,65,83,No Shipping Class Assigned,,,,,,,
16222,5,37,65,83,No Shipping Class Assigned,,,,,,,
16223,5,37,65,83,No Shipping Class Assigned,,,,,,,
16224,5,37,65,83,No Shipping Class Assigned,,,,,,,
16225,5,37,65,83,No Shipping Class Assigned,,,,,,,
16226,5,37,65,83,No Shipping Class Assigned,,,,,,,
16228,5,37,65,83,No Shipping Class Assigned,,,,,,,
16229,5,37,65,83,No Shipping Class Assigned,,,,,,,
16230,5,37,65,83,No Shipping Class Assigned,,,,,,,
16232,5,37,65,83,No Shipping Class Assigned,,,,,,,
16233,5,37,65,83,No Shipping Class Assigned,,,,,,,
16234,5,37,65,83,No Shipping Class Assigned,,,,,,,
16235,5,37,65,83,No Shipping Class Assigned,,,,,,,
16236,5,37,65,83,No Shipping Class Assigned,,,,,,,
16238,5,37,65,83,No Shipping Class Assigned,,,,,,,
16239,5,37,65,83,No Shipping Class Assigned,,,,,,,
16240,5,37,65,83,No Shipping Class Assigned,,,,,,,
16242,5,37,65,83,No Shipping Class Assigned,,,,,,,
16244,5,37,65,83,No Shipping Class Assigned,,,,,,,
16245,5,37,65,83,No Shipping Class Assigned,,,,,,,
16246,5,37,65,83,No Shipping Class Assigned,,,,,,,
16248,5,37,65,83,No Shipping Class Assigned,,,,,,,
16249,5,37,65,83,No Shipping Class Assigned,,,,,,,
16250,5,37,65,83,No Shipping Class Assigned,,,,,,,
16253,5,37,65,83,No Shipping Class Assigned,,,,,,,
16254,5,37,65,83,No Shipping Class Assigned,,,,,,,
16255,5,37,65,83,No Shipping Class Assigned,,,,,,,
16256,5,37,65,83,No Shipping Class Assigned,,,,,,,
16257,5,37,65,83,No Shipping Class Assigned,,,,,,,
16258,5,37,65,83,No Shipping Class Assigned,,,,,,,
16259,5,37,65,83,No Shipping Class Assigned,,,,,,,
16260,5,37,65,83,No Shipping Class Assigned,,,,,,,
16261,5,37,65,83,No Shipping Class Assigned,,,,,,,
16262,5,37,65,83,No Shipping Class Assigned,,,,,,,
16263,5,37,65,83,No Shipping Class Assigned,,,,,,,
16301,5,37,65,83,No Shipping Class Assigned,,,,,,,
16311,5,37,65,83,No Shipping Class Assigned,,,,,,,
16312,5,37,65,83,No Shipping Class Assigned,,,,,,,
16313,5,37,65,83,No Shipping Class Assigned,,,,,,,
16314,5,37,65,83,No Shipping Class Assigned,,,,,,,
16316,5,37,65,83,No Shipping Class Assigned,,,,,,,
16317,5,37,65,83,No Shipping Class Assigned,,,,,,,
16319,5,37,65,83,No Shipping Class Assigned,,,,,,,
16321,5,37,65,83,No Shipping Class Assigned,,,,,,,
16322,5,37,65,83,No Shipping Class Assigned,,,,,,,
16323,5,37,65,83,No Shipping Class Assigned,,,,,,,
16326,5,37,65,83,No Shipping Class Assigned,,,,,,,
16327,5,37,65,83,No Shipping Class Assigned,,,,,,,
16328,5,37,65,83,No Shipping Class Assigned,,,,,,,
16329,5,37,65,83,No Shipping Class Assigned,,,,,,,
16331,5,37,65,83,No Shipping Class Assigned,,,,,,,
16332,5,37,65,83,No Shipping Class Assigned,,,,,,,
16333,5,37,65,83,No Shipping Class Assigned,,,,,,,
16334,5,37,65,83,No Shipping Class Assigned,,,,,,,
16335,5,37,65,83,No Shipping Class Assigned,,,,,,,
16340,5,37,65,83,No Shipping Class Assigned,,,,,,,
16341,5,37,65,83,No Shipping Class Assigned,,,,,,,
16342,5,37,65,83,No Shipping Class Assigned,,,,,,,
16343,5,37,65,83,No Shipping Class Assigned,,,,,,,
16344,5,37,65,83,No Shipping Class Assigned,,,,,,,
16345,5,37,65,83,No Shipping Class Assigned,,,,,,,
16346,5,37,65,83,No Shipping Class Assigned,,,,,,,
16347,5,37,65,83,No Shipping Class Assigned,,,,,,,
16350,5,37,65,83,No Shipping Class Assigned,,,,,,,
16351,5,37,65,83,No Shipping Class Assigned,,,,,,,
16352,5,37,65,83,No Shipping Class Assigned,,,,,,,
16353,5,37,65,83,No Shipping Class Assigned,,,,,,,
16354,5,37,65,83,No Shipping Class Assigned,,,,,,,
16360,5,37,65,83,No Shipping Class Assigned,,,,,,,
16361,5,37,65,83,No Shipping Class Assigned,,,,,,,
16362,5,37,65,83,No Shipping Class Assigned,,,,,,,
16364,5,37,65,83,No Shipping Class Assigned,,,,,,,
16365,5,37,65,83,No Shipping Class Assigned,,,,,,,
16366,5,37,65,83,No Shipping Class Assigned,,,,,,,
16367,5,37,65,83,No Shipping Class Assigned,,,,,,,
16368,5,37,65,83,No Shipping Class Assigned,,,,,,,
16369,5,37,65,83,No Shipping Class Assigned,,,,,,,
16370,5,37,65,83,No Shipping Class Assigned,,,,,,,
16371,5,37,65,83,No Shipping Class Assigned,,,,,,,
16372,5,37,65,83,No Shipping Class Assigned,,,,,,,
16373,5,37,65,83,No Shipping Class Assigned,,,,,,,
16374,5,37,65,83,No Shipping Class Assigned,,,,,,,
16375,5,37,65,83,No Shipping Class Assigned,,,,,,,
16388,5,37,65,83,No Shipping Class Assigned,,,,,,,
16401,5,37,65,83,No Shipping Class Assigned,,,,,,,
16402,5,37,65,83,No Shipping Class Assigned,,,,,,,
16403,5,37,65,83,No Shipping Class Assigned,,,,,,,
16404,5,37,65,83,No Shipping Class Assigned,,,,,,,
16405,5,37,65,83,No Shipping Class Assigned,,,,,,,
16406,5,37,65,83,No Shipping Class Assigned,,,,,,,
16407,5,37,65,83,No Shipping Class Assigned,,,,,,,
16410,5,37,65,83,No Shipping Class Assigned,,,,,,,
16411,5,37,65,83,No Shipping Class Assigned,,,,,,,
16412,5,37,65,83,No Shipping Class Assigned,,,,,,,
16413,5,37,65,83,No Shipping Class Assigned,,,,,,,
16415,5,37,65,83,No Shipping Class Assigned,,,,,,,
16416,5,37,65,83,No Shipping Class Assigned,,,,,,,
16417,5,37,65,83,No Shipping Class Assigned,,,,,,,
16420,5,37,65,83,No Shipping Class Assigned,,,,,,,
16421,5,37,65,83,No Shipping Class Assigned,,,,,,,
16422,5,37,65,83,No Shipping Class Assigned,,,,,,,
16423,5,37,65,83,No Shipping Class Assigned,,,,,,,
16424,5,37,65,83,No Shipping Class Assigned,,,,,,,
16426,5,37,65,83,No Shipping Class Assigned,,,,,,,
16427,5,37,65,83,No Shipping Class Assigned,,,,,,,
16428,5,37,65,83,No Shipping Class Assigned,,,,,,,
16430,5,37,65,83,No Shipping Class Assigned,,,,,,,
16432,5,37,65,83,No Shipping Class Assigned,,,,,,,
16433,5,37,65,83,No Shipping Class Assigned,,,,,,,
16434,5,37,65,83,No Shipping Class Assigned,,,,,,,
16435,5,37,65,83,No Shipping Class Assigned,,,,,,,
16436,5,37,65,83,No Shipping Class Assigned,,,,,,,
16438,5,37,65,83,No Shipping Class Assigned,,,,,,,
16440,5,37,65,83,No Shipping Class Assigned,,,,,,,
16441,5,37,65,83,No Shipping Class Assigned,,,,,,,
16442,5,37,65,83,No Shipping Class Assigned,,,,,,,
16443,5,37,65,83,No Shipping Class Assigned,,,,,,,
16444,5,37,65,83,No Shipping Class Assigned,,,,,,,
16475,5,37,65,83,No Shipping Class Assigned,,,,,,,
16501,5,37,65,83,No Shipping Class Assigned,,,,,,,
16502,5,37,65,83,No Shipping Class Assigned,,,,,,,
16503,5,37,65,83,No Shipping Class Assigned,,,,,,,
16504,5,37,65,83,No Shipping Class Assigned,,,,,,,
16505,5,37,65,83,No Shipping Class Assigned,,,,,,,
16506,5,37,65,83,No Shipping Class Assigned,,,,,,,
16507,5,37,65,83,No Shipping Class Assigned,,,,,,,
16508,5,37,65,83,No Shipping Class Assigned,,,,,,,
16509,5,37,65,83,No Shipping Class Assigned,,,,,,,
16510,5,37,65,83,No Shipping Class Assigned,,,,,,,
16511,5,37,65,83,No Shipping Class Assigned,,,,,,,
16512,5,37,65,83,No Shipping Class Assigned,,,,,,,
16514,5,37,65,83,No Shipping Class Assigned,,,,,,,
16515,5,37,65,83,No Shipping Class Assigned,,,,,,,
16522,5,37,65,83,No Shipping Class Assigned,,,,,,,
16530,5,37,65,83,No Shipping Class Assigned,,,,,,,
16531,5,37,65,83,No Shipping Class Assigned,,,,,,,
16532,5,37,65,83,No Shipping Class Assigned,,,,,,,
16533,5,37,65,83,No Shipping Class Assigned,,,,,,,
16534,5,37,65,83,No Shipping Class Assigned,,,,,,,
16538,5,37,65,83,No Shipping Class Assigned,,,,,,,
16541,5,37,65,83,No Shipping Class Assigned,,,,,,,
16544,5,37,65,83,No Shipping Class Assigned,,,,,,,
16546,5,37,65,83,No Shipping Class Assigned,,,,,,,
16550,5,37,65,83,No Shipping Class Assigned,,,,,,,
16553,5,37,65,83,No Shipping Class Assigned,,,,,,,
16554,5,37,65,83,No Shipping Class Assigned,,,,,,,
16558,5,37,65,83,No Shipping Class Assigned,,,,,,,
16563,5,37,65,83,No Shipping Class Assigned,,,,,,,
16565,5,37,65,83,No Shipping Class Assigned,,,,,,,
16601,5,37,65,83,No Shipping Class Assigned,,,,,,,
16602,5,37,65,83,No Shipping Class Assigned,,,,,,,
16603,5,37,65,83,No Shipping Class Assigned,,,,,,,
16611,5,37,65,83,No Shipping Class Assigned,,,,,,,
16613,5,37,65,83,No Shipping Class Assigned,,,,,,,
16614,5,37,65,83,No Shipping Class Assigned,,,,,,,
16616,5,37,65,83,No Shipping Class Assigned,,,,,,,
16617,5,37,65,83,No Shipping Class Assigned,,,,,,,
16619,5,37,65,83,No Shipping Class Assigned,,,,,,,
16620,5,37,65,83,No Shipping Class Assigned,,,,,,,
16621,5,37,65,83,No Shipping Class Assigned,,,,,,,
16622,5,37,65,83,No Shipping Class Assigned,,,,,,,
16623,5,37,65,83,No Shipping Class Assigned,,,,,,,
16624,5,37,65,83,No Shipping Class Assigned,,,,,,,
16625,5,37,65,83,No Shipping Class Assigned,,,,,,,
16627,5,37,65,83,No Shipping Class Assigned,,,,,,,
16629,5,37,65,83,No Shipping Class Assigned,,,,,,,
16630,5,37,65,83,No Shipping Class Assigned,,,,,,,
16631,5,37,65,83,No Shipping Class Assigned,,,,,,,
16633,5,37,65,83,No Shipping Class Assigned,,,,,,,
16634,5,37,65,83,No Shipping Class Assigned,,,,,,,
16635,5,37,65,83,No Shipping Class Assigned,,,,,,,
16636,5,37,65,83,No Shipping Class Assigned,,,,,,,
16637,5,37,65,83,No Shipping Class Assigned,,,,,,,
16638,5,37,65,83,No Shipping Class Assigned,,,,,,,
16639,5,37,65,83,No Shipping Class Assigned,,,,,,,
16640,5,37,65,83,No Shipping Class Assigned,,,,,,,
16641,5,37,65,83,No Shipping Class Assigned,,,,,,,
16644,5,37,65,83,No Shipping Class Assigned,,,,,,,
16645,5,37,65,83,No Shipping Class Assigned,,,,,,,
16646,5,37,65,83,No Shipping Class Assigned,,,,,,,
16647,5,37,65,83,No Shipping Class Assigned,,,,,,,
16648,5,37,65,83,No Shipping Class Assigned,,,,,,,
16650,5,37,65,83,No Shipping Class Assigned,,,,,,,
16651,5,37,65,83,No Shipping Class Assigned,,,,,,,
16652,5,37,65,83,No Shipping Class Assigned,,,,,,,
16654,5,37,65,83,No Shipping Class Assigned,,,,,,,
16655,5,37,65,83,No Shipping Class Assigned,,,,,,,
16656,5,37,65,83,No Shipping Class Assigned,,,,,,,
16657,5,37,65,83,No Shipping Class Assigned,,,,,,,
16659,5,37,65,83,No Shipping Class Assigned,,,,,,,
16660,5,37,65,83,No Shipping Class Assigned,,,,,,,
16661,5,37,65,83,No Shipping Class Assigned,,,,,,,
16662,5,37,65,83,No Shipping Class Assigned,,,,,,,
16663,5,37,65,83,No Shipping Class Assigned,,,,,,,
16664,5,37,65,83,No Shipping Class Assigned,,,,,,,
16665,5,37,65,83,No Shipping Class Assigned,,,,,,,
16666,5,37,65,83,No Shipping Class Assigned,,,,,,,
16667,5,37,65,83,No Shipping Class Assigned,,,,,,,
16668,5,37,65,83,No Shipping Class Assigned,,,,,,,
16669,5,37,65,83,No Shipping Class Assigned,,,,,,,
16670,5,37,65,83,No Shipping Class Assigned,,,,,,,
16671,5,37,65,83,No Shipping Class Assigned,,,,,,,
16672,5,37,65,83,No Shipping Class Assigned,,,,,,,
16673,5,37,65,83,No Shipping Class Assigned,,,,,,,
16674,5,37,65,83,No Shipping Class Assigned,,,,,,,
16675,5,37,65,83,No Shipping Class Assigned,,,,,,,
16677,5,37,65,83,No Shipping Class Assigned,,,,,,,
16678,5,37,65,83,No Shipping Class Assigned,,,,,,,
16679,5,37,65,83,No Shipping Class Assigned,,,,,,,
16680,5,37,65,83,No Shipping Class Assigned,,,,,,,
16681,5,37,65,83,No Shipping Class Assigned,,,,,,,
16682,5,37,65,83,No Shipping Class Assigned,,,,,,,
16683,5,37,65,83,No Shipping Class Assigned,,,,,,,
16684,5,37,65,83,No Shipping Class Assigned,,,,,,,
16685,5,37,65,83,No Shipping Class Assigned,,,,,,,
16686,5,37,65,83,No Shipping Class Assigned,,,,,,,
16689,5,37,65,83,No Shipping Class Assigned,,,,,,,
16691,5,37,65,83,No Shipping Class Assigned,,,,,,,
16692,5,37,65,83,No Shipping Class Assigned,,,,,,,
16693,5,37,65,83,No Shipping Class Assigned,,,,,,,
16694,5,37,65,83,No Shipping Class Assigned,,,,,,,
16695,5,37,65,83,No Shipping Class Assigned,,,,,,,
16698,5,37,65,83,No Shipping Class Assigned,,,,,,,
16699,5,37,65,83,No Shipping Class Assigned,,,,,,,
16701,5,37,65,83,No Shipping Class Assigned,,,,,,,
16720,5,37,65,83,No Shipping Class Assigned,,,,,,,
16724,5,37,65,83,No Shipping Class Assigned,,,,,,,
16725,5,37,65,83,No Shipping Class Assigned,,,,,,,
16726,5,37,65,83,No Shipping Class Assigned,,,,,,,
16727,5,37,65,83,No Shipping Class Assigned,,,,,,,
16728,5,37,65,83,No Shipping Class Assigned,,,,,,,
16729,5,37,65,83,No Shipping Class Assigned,,,,,,,
16730,5,37,65,83,No Shipping Class Assigned,,,,,,,
16731,5,37,65,83,No Shipping Class Assigned,,,,,,,
16732,5,37,65,83,No Shipping Class Assigned,,,,,,,
16733,5,37,65,83,No Shipping Class Assigned,,,,,,,
16734,5,37,65,83,No Shipping Class Assigned,,,,,,,
16735,5,37,65,83,No Shipping Class Assigned,,,,,,,
16738,5,37,65,83,No Shipping Class Assigned,,,,,,,
16740,5,37,65,83,No Shipping Class Assigned,,,,,,,
16743,5,37,65,83,No Shipping Class Assigned,,,,,,,
16744,5,37,65,83,No Shipping Class Assigned,,,,,,,
16745,5,37,65,83,No Shipping Class Assigned,,,,,,,
16746,5,37,65,83,No Shipping Class Assigned,,,,,,,
16748,5,37,65,83,No Shipping Class Assigned,,,,,,,
16749,5,37,65,83,No Shipping Class Assigned,,,,,,,
16750,5,37,65,83,No Shipping Class Assigned,,,,,,,
16751,5,37,65,83,No Shipping Class Assigned,,,,,,,
16801,5,37,65,83,No Shipping Class Assigned,,,,,,,
16802,5,37,65,83,No Shipping Class Assigned,,,,,,,
16803,5,37,65,83,No Shipping Class Assigned,,,,,,,
16804,5,37,65,83,No Shipping Class Assigned,,,,,,,
16805,5,37,65,83,No Shipping Class Assigned,,,,,,,
16820,5,37,65,83,No Shipping Class Assigned,,,,,,,
16821,5,37,65,83,No Shipping Class Assigned,,,,,,,
16822,5,37,65,83,No Shipping Class Assigned,,,,,,,
16823,5,37,65,83,No Shipping Class Assigned,,,,,,,
16825,5,37,65,83,No Shipping Class Assigned,,,,,,,
16826,5,37,65,83,No Shipping Class Assigned,,,,,,,
16827,5,37,65,83,No Shipping Class Assigned,,,,,,,
16828,5,37,65,83,No Shipping Class Assigned,,,,,,,
16829,5,37,65,83,No Shipping Class Assigned,,,,,,,
16830,5,37,65,83,No Shipping Class Assigned,,,,,,,
16832,5,37,65,83,No Shipping Class Assigned,,,,,,,
16833,5,37,65,83,No Shipping Class Assigned,,,,,,,
16834,5,37,65,83,No Shipping Class Assigned,,,,,,,
16835,5,37,65,83,No Shipping Class Assigned,,,,,,,
16836,5,37,65,83,No Shipping Class Assigned,,,,,,,
16837,5,37,65,83,No Shipping Class Assigned,,,,,,,
16838,5,37,65,83,No Shipping Class Assigned,,,,,,,
16839,5,37,65,83,No Shipping Class Assigned,,,,,,,
16840,5,37,65,83,No Shipping Class Assigned,,,,,,,
16841,5,37,65,83,No Shipping Class Assigned,,,,,,,
16843,5,37,65,83,No Shipping Class Assigned,,,,,,,
16844,5,37,65,83,No Shipping Class Assigned,,,,,,,
16845,5,37,65,83,No Shipping Class Assigned,,,,,,,
16847,5,37,65,83,No Shipping Class Assigned,,,,,,,
16848,5,37,65,83,No Shipping Class Assigned,,,,,,,
16849,5,37,65,83,No Shipping Class Assigned,,,,,,,
16850,5,37,65,83,No Shipping Class Assigned,,,,,,,
16851,5,37,65,83,No Shipping Class Assigned,,,,,,,
16852,5,37,65,83,No Shipping Class Assigned,,,,,,,
16853,5,37,65,83,No Shipping Class Assigned,,,,,,,
16854,5,37,65,83,No Shipping Class Assigned,,,,,,,
16855,5,37,65,83,No Shipping Class Assigned,,,,,,,
16856,5,37,65,83,No Shipping Class Assigned,,,,,,,
16858,5,37,65,83,No Shipping Class Assigned,,,,,,,
16859,5,37,65,83,No Shipping Class Assigned,,,,,,,
16860,5,37,65,83,No Shipping Class Assigned,,,,,,,
16861,5,37,65,83,No Shipping Class Assigned,,,,,,,
16863,5,37,65,83,No Shipping Class Assigned,,,,,,,
16864,5,37,65,83,No Shipping Class Assigned,,,,,,,
16865,5,37,65,83,No Shipping Class Assigned,,,,,,,
16866,5,37,65,83,No Shipping Class Assigned,,,,,,,
16868,5,37,65,83,No Shipping Class Assigned,,,,,,,
16870,5,37,65,83,No Shipping Class Assigned,,,,,,,
16871,5,37,65,83,No Shipping Class Assigned,,,,,,,
16872,5,37,65,83,No Shipping Class Assigned,,,,,,,
16873,5,37,65,83,No Shipping Class Assigned,,,,,,,
16874,5,37,65,83,No Shipping Class Assigned,,,,,,,
16875,5,37,65,83,No Shipping Class Assigned,,,,,,,
16876,5,37,65,83,No Shipping Class Assigned,,,,,,,
16877,5,37,65,83,No Shipping Class Assigned,,,,,,,
16878,5,37,65,83,No Shipping Class Assigned,,,,,,,
16879,5,37,65,83,No Shipping Class Assigned,,,,,,,
16881,5,37,65,83,No Shipping Class Assigned,,,,,,,
16882,5,37,65,83,No Shipping Class Assigned,,,,,,,
16901,5,37,65,83,No Shipping Class Assigned,,,,,,,
16910,5,37,65,83,No Shipping Class Assigned,,,,,,,
16911,5,37,65,83,No Shipping Class Assigned,,,,,,,
16912,5,37,65,83,No Shipping Class Assigned,,,,,,,
16914,5,37,65,83,No Shipping Class Assigned,,,,,,,
16915,5,37,65,83,No Shipping Class Assigned,,,,,,,
16917,5,37,65,83,No Shipping Class Assigned,,,,,,,
16918,5,37,65,83,No Shipping Class Assigned,,,,,,,
16920,5,37,65,83,No Shipping Class Assigned,,,,,,,
16921,5,37,65,83,No Shipping Class Assigned,,,,,,,
16922,5,37,65,83,No Shipping Class Assigned,,,,,,,
16923,5,37,65,83,No Shipping Class Assigned,,,,,,,
16925,5,37,65,83,No Shipping Class Assigned,,,,,,,
16926,5,37,65,83,No Shipping Class Assigned,,,,,,,
16927,5,37,65,83,No Shipping Class Assigned,,,,,,,
16928,5,37,65,83,No Shipping Class Assigned,,,,,,,
16929,5,37,65,83,No Shipping Class Assigned,,,,,,,
16930,5,37,65,83,No Shipping Class Assigned,,,,,,,
16932,5,37,65,83,No Shipping Class Assigned,,,,,,,
16933,5,37,65,83,No Shipping Class Assigned,,,,,,,
16935,5,37,65,83,No Shipping Class Assigned,,,,,,,
16936,5,37,65,83,No Shipping Class Assigned,,,,,,,
16937,5,37,65,83,No Shipping Class Assigned,,,,,,,
16938,5,37,65,83,No Shipping Class Assigned,,,,,,,
16939,5,37,65,83,No Shipping Class Assigned,,,,,,,
16940,5,37,65,83,No Shipping Class Assigned,,,,,,,
16941,5,37,65,83,No Shipping Class Assigned,,,,,,,
16942,5,37,65,83,No Shipping Class Assigned,,,,,,,
16943,5,37,65,83,No Shipping Class Assigned,,,,,,,
16945,5,37,65,83,No Shipping Class Assigned,,,,,,,
16946,5,37,65,83,No Shipping Class Assigned,,,,,,,
16947,5,37,65,83,No Shipping Class Assigned,,,,,,,
16948,5,37,65,83,No Shipping Class Assigned,,,,,,,
16950,5,37,65,83,No Shipping Class Assigned,,,,,,,
17001,5,37,65,83,No Shipping Class Assigned,,,,,,,
17002,5,37,65,83,No Shipping Class Assigned,,,,,,,
17003,5,37,65,83,No Shipping Class Assigned,,,,,,,
17004,5,37,65,83,No Shipping Class Assigned,,,,,,,
17005,5,37,65,83,No Shipping Class Assigned,,,,,,,
17006,5,37,65,83,No Shipping Class Assigned,,,,,,,
17007,5,37,65,83,No Shipping Class Assigned,,,,,,,
17008,5,37,65,83,No Shipping Class Assigned,,,,,,,
17009,5,37,65,83,No Shipping Class Assigned,,,,,,,
17010,5,37,65,83,No Shipping Class Assigned,,,,,,,
17011,5,37,65,83,No Shipping Class Assigned,,,,,,,
17012,5,37,65,83,No Shipping Class Assigned,,,,,,,
17013,5,37,65,83,No Shipping Class Assigned,,,,,,,
17014,5,37,65,83,No Shipping Class Assigned,,,,,,,
17015,5,37,65,83,No Shipping Class Assigned,,,,,,,
17016,5,37,65,83,No Shipping Class Assigned,,,,,,,
17017,5,37,65,83,No Shipping Class Assigned,,,,,,,
17018,5,37,65,83,No Shipping Class Assigned,,,,,,,
17019,5,37,65,83,No Shipping Class Assigned,,,,,,,
17020,5,37,65,83,No Shipping Class Assigned,,,,,,,
17021,5,37,65,83,No Shipping Class Assigned,,,,,,,
17022,5,37,65,83,No Shipping Class Assigned,,,,,,,
17023,5,37,65,83,No Shipping Class Assigned,,,,,,,
17024,5,37,65,83,No Shipping Class Assigned,,,,,,,
17025,5,37,65,83,No Shipping Class Assigned,,,,,,,
17026,5,37,65,83,No Shipping Class Assigned,,,,,,,
17027,5,37,65,83,No Shipping Class Assigned,,,,,,,
17028,5,37,65,83,No Shipping Class Assigned,,,,,,,
17029,5,37,65,83,No Shipping Class Assigned,,,,,,,
17030,5,37,65,83,No Shipping Class Assigned,,,,,,,
17031,5,37,65,83,No Shipping Class Assigned,,,,,,,
17032,5,37,65,83,No Shipping Class Assigned,,,,,,,
17033,5,37,65,83,No Shipping Class Assigned,,,,,,,
17034,5,37,65,83,No Shipping Class Assigned,,,,,,,
17035,5,37,65,83,No Shipping Class Assigned,,,,,,,
17036,5,37,65,83,No Shipping Class Assigned,,,,,,,
17037,5,37,65,83,No Shipping Class Assigned,,,,,,,
17038,5,37,65,83,No Shipping Class Assigned,,,,,,,
17039,5,37,65,83,No Shipping Class Assigned,,,,,,,
17040,5,37,65,83,No Shipping Class Assigned,,,,,,,
17041,5,37,65,83,No Shipping Class Assigned,,,,,,,
17042,5,37,65,83,No Shipping Class Assigned,,,,,,,
17043,5,37,65,83,No Shipping Class Assigned,,,,,,,
17044,5,37,65,83,No Shipping Class Assigned,,,,,,,
17045,5,37,65,83,No Shipping Class Assigned,,,,,,,
17046,5,37,65,83,No Shipping Class Assigned,,,,,,,
17047,5,37,65,83,No Shipping Class Assigned,,,,,,,
