ZipCode,ZoneName,Small,Medium,Large,ShippingClass
78205,6,41,70,86,Fed Ex Overnight
78206,6,41,70,86,Fed Ex Overnight
78207,6,41,70,86,Fed Ex Overnight
78208,6,41,70,86,Fed Ex Overnight
78209,6,41,70,86,Fed Ex Overnight
78210,6,41,70,86,Fed Ex Overnight
78211,6,41,70,86,Fed Ex Overnight
78212,6,41,70,86,Fed Ex Overnight
78213,6,41,70,86,Fed Ex Overnight
78214,6,41,70,86,Fed Ex Overnight
78215,6,41,70,86,Fed Ex Overnight
78216,6,41,70,86,Fed Ex Overnight
78217,6,41,70,86,Fed Ex Overnight
78218,6,41,70,86,Fed Ex Overnight
78219,6,41,70,86,Fed Ex Overnight
78220,6,41,70,86,Fed Ex Overnight
78221,6,41,70,86,Fed Ex Overnight
78222,6,41,70,86,Fed Ex Overnight
78223,6,41,70,86,Fed Ex Overnight
78224,6,41,70,86,Fed Ex Overnight
78225,6,41,70,86,Fed Ex Overnight
78226,6,41,70,86,Fed Ex Overnight
78227,6,41,70,86,Fed Ex Overnight
78228,6,41,70,86,Fed Ex Overnight
78229,6,41,70,86,Fed Ex Overnight
78230,6,41,70,86,Fed Ex Overnight
78231,6,41,70,86,Fed Ex Overnight
78232,6,41,70,86,Fed Ex Overnight
78233,6,41,70,86,Fed Ex Overnight
78234,6,41,70,86,Fed Ex Overnight
78235,6,41,70,86,Fed Ex Overnight
78236,6,41,70,86,Fed Ex Overnight
78237,6,41,70,86,Fed Ex Overnight
78238,6,41,70,86,Fed Ex Overnight
78239,6,41,70,86,Fed Ex Overnight
78240,6,41,70,86,Fed Ex Overnight
78241,6,41,70,86,Fed Ex Overnight
78242,6,41,70,86,Fed Ex Overnight
78243,6,41,70,86,Fed Ex Overnight
78244,6,41,70,86,Fed Ex Overnight
78245,6,41,70,86,Fed Ex Overnight
78246,6,41,70,86,Fed Ex Overnight
78247,6,41,70,86,Fed Ex Overnight
78248,6,41,70,86,Fed Ex Overnight
78249,6,41,70,86,Fed Ex Overnight
78250,6,41,70,86,Fed Ex Overnight
78251,6,41,70,86,Fed Ex Overnight
78252,6,41,70,86,Fed Ex Overnight
78253,6,41,70,86,Fed Ex Overnight
78254,6,41,70,86,Fed Ex Overnight
78255,6,41,70,86,Fed Ex Overnight
78256,6,41,70,86,Fed Ex Overnight
78257,6,41,70,86,Fed Ex Overnight
78258,6,41,70,86,Fed Ex Overnight
78259,6,41,70,86,Fed Ex Overnight
78260,6,41,70,86,Fed Ex Overnight
78261,6,41,70,86,Fed Ex Overnight
78262,6,41,70,86,Fed Ex Overnight
78263,6,41,70,86,Fed Ex Overnight
78264,6,41,70,86,Fed Ex Overnight
78265,6,41,70,86,Fed Ex Overnight
78266,6,41,70,86,Fed Ex Overnight
78268,6,41,70,86,Fed Ex Overnight
78269,6,41,70,86,Fed Ex Overnight
78270,6,41,70,86,Fed Ex Overnight
78275,6,41,70,86,Fed Ex Overnight
78278,6,41,70,86,Fed Ex Overnight
78279,6,41,70,86,Fed Ex Overnight
78280,6,41,70,86,Fed Ex Overnight
78283,6,41,70,86,Fed Ex Overnight
78284,6,41,70,86,Fed Ex Overnight
78285,6,41,70,86,Fed Ex Overnight
78286,6,41,70,86,Fed Ex Overnight
78287,6,41,70,86,Fed Ex Overnight
78288,6,41,70,86,Fed Ex Overnight
78289,6,41,70,86,Fed Ex Overnight
78291,6,41,70,86,Fed Ex Overnight
78292,6,41,70,86,Fed Ex Overnight
78293,6,41,70,86,Fed Ex Overnight
78294,6,41,70,86,Fed Ex Overnight
78295,6,41,70,86,Fed Ex Overnight
78296,6,41,70,86,Fed Ex Overnight
78297,6,41,70,86,Fed Ex Overnight
78298,6,41,70,86,Fed Ex Overnight
78299,6,41,70,86,Fed Ex Overnight
78330,5,37,65,83,Fed Ex Overnight
78332,5,37,65,83,Fed Ex Overnight
78333,5,37,65,83,Fed Ex Overnight
78335,5,37,65,83,Fed Ex Overnight
78336,5,37,65,83,Fed Ex Overnight
78338,5,37,65,83,Fed Ex Overnight
78339,5,37,65,83,Fed Ex Overnight
78340,5,37,65,83,Fed Ex Overnight
78341,5,37,65,83,Fed Ex Overnight
78342,5,37,65,83,Fed Ex Overnight
78343,5,37,65,83,Fed Ex Overnight
78344,5,37,65,83,Fed Ex Overnight
78347,5,37,65,83,Fed Ex Overnight
78349,5,37,65,83,Fed Ex Overnight
78350,5,37,65,83,Fed Ex Overnight
78351,5,37,65,83,Fed Ex Overnight
78352,5,37,65,83,Fed Ex Overnight
78353,5,37,65,83,Fed Ex Overnight
78355,5,37,65,83,Fed Ex Overnight
78357,5,37,65,83,Fed Ex Overnight
78358,5,37,65,83,Fed Ex Overnight
78359,5,37,65,83,Fed Ex Overnight
78360,5,37,65,83,Fed Ex Overnight
78361,5,37,65,83,Fed Ex Overnight
78362,5,37,65,83,Fed Ex Overnight
78363,5,37,65,83,Fed Ex Overnight
78364,5,37,65,83,Fed Ex Overnight
78368,5,37,65,83,Fed Ex Overnight
78369,5,37,65,83,Fed Ex Overnight
78370,5,37,65,83,Fed Ex Overnight
78371,5,37,65,83,Fed Ex Overnight
78372,5,37,65,83,Fed Ex Overnight
78373,5,37,65,83,Fed Ex Overnight
78374,5,37,65,83,Fed Ex Overnight
78375,5,37,65,83,Fed Ex Overnight
78376,5,37,65,83,Fed Ex Overnight
78377,5,37,65,83,Fed Ex Overnight
78379,5,37,65,83,Fed Ex Overnight
78380,5,37,65,83,Fed Ex Overnight
78381,5,37,65,83,Fed Ex Overnight
78382,5,37,65,83,Fed Ex Overnight
78383,5,37,65,83,Fed Ex Overnight
78384,5,37,65,83,Fed Ex Overnight
78385,5,37,65,83,Fed Ex Overnight
78387,5,37,65,83,Fed Ex Overnight
78389,5,37,65,83,Fed Ex Overnight
78390,5,37,65,83,Fed Ex Overnight
78391,5,37,65,83,Fed Ex Overnight
78393,5,37,65,83,Fed Ex Overnight
78401,5,37,65,83,Fed Ex Overnight
78402,5,37,65,83,Fed Ex Overnight
78403,5,37,65,83,Fed Ex Overnight
78404,5,37,65,83,Fed Ex Overnight
78405,5,37,65,83,Fed Ex Overnight
78406,5,37,65,83,Fed Ex Overnight
78407,5,37,65,83,Fed Ex Overnight
78408,5,37,65,83,Fed Ex Overnight
78409,5,37,65,83,Fed Ex Overnight
78410,5,37,65,83,Fed Ex Overnight
78411,5,37,65,83,Fed Ex Overnight
78412,5,37,65,83,Fed Ex Overnight
78413,5,37,65,83,Fed Ex Overnight
78414,5,37,65,83,Fed Ex Overnight
78415,5,37,65,83,Fed Ex Overnight
78416,5,37,65,83,Fed Ex Overnight
78417,5,37,65,83,Fed Ex Overnight
78418,5,37,65,83,Fed Ex Overnight
78419,5,37,65,83,Fed Ex Overnight
78426,5,37,65,83,Fed Ex Overnight
78427,5,37,65,83,Fed Ex Overnight
78460,5,37,65,83,Fed Ex Overnight
78461,5,37,65,83,Fed Ex Overnight
78463,5,37,65,83,Fed Ex Overnight
78465,5,37,65,83,Fed Ex Overnight
78466,5,37,65,83,Fed Ex Overnight
78467,5,37,65,83,Fed Ex Overnight
78468,5,37,65,83,Fed Ex Overnight
78469,5,37,65,83,Fed Ex Overnight
78470,5,37,65,83,Fed Ex Overnight
78471,5,37,65,83,Fed Ex Overnight
78472,5,37,65,83,Fed Ex Overnight
78473,5,37,65,83,Fed Ex Overnight
78474,5,37,65,83,Fed Ex Overnight
78475,5,37,65,83,Fed Ex Overnight
78476,5,37,65,83,Fed Ex Overnight
78477,5,37,65,83,Fed Ex Overnight
78478,5,37,65,83,Fed Ex Overnight
78480,5,37,65,83,Fed Ex Overnight
78501,6,41,70,86,Fed Ex Overnight
78502,6,41,70,86,Fed Ex Overnight
78503,6,41,70,86,Fed Ex Overnight
78504,6,41,70,86,Fed Ex Overnight
78505,6,41,70,86,Fed Ex Overnight
78516,6,41,70,86,Fed Ex Overnight
78520,6,41,70,86,Fed Ex Overnight
78521,6,41,70,86,Fed Ex Overnight
78522,6,41,70,86,Fed Ex Overnight
78523,6,41,70,86,Fed Ex Overnight
78526,6,41,70,86,Fed Ex Overnight
78535,6,41,70,86,Fed Ex Overnight
78536,6,41,70,86,Fed Ex Overnight
78537,6,41,70,86,Fed Ex Overnight
78538,6,41,70,86,Fed Ex Overnight
78539,6,41,70,86,Fed Ex Overnight
78540,6,41,70,86,Fed Ex Overnight
78541,6,41,70,86,Fed Ex Overnight
78542,6,41,70,86,Fed Ex Overnight
78543,6,41,70,86,Fed Ex Overnight
78545,6,41,70,86,Fed Ex Overnight
78547,6,41,70,86,Fed Ex Overnight
78548,6,41,70,86,Fed Ex Overnight
78549,6,41,70,86,Fed Ex Overnight
78550,6,41,70,86,Fed Ex Overnight
78551,6,41,70,86,Fed Ex Overnight
78552,6,41,70,86,Fed Ex Overnight
78553,6,41,70,86,Fed Ex Overnight
78557,6,41,70,86,Fed Ex Overnight
78558,6,41,70,86,Fed Ex Overnight
78559,6,41,70,86,Fed Ex Overnight
78560,6,41,70,86,Fed Ex Overnight
78561,6,41,70,86,Fed Ex Overnight
78562,6,41,70,86,Fed Ex Overnight
78563,6,41,70,86,Fed Ex Overnight
78564,6,41,70,86,Fed Ex Overnight
78565,6,41,70,86,Fed Ex Overnight
78566,6,41,70,86,Fed Ex Overnight
78567,6,41,70,86,Fed Ex Overnight
78568,6,41,70,86,Fed Ex Overnight
78569,6,41,70,86,Fed Ex Overnight
78570,6,41,70,86,Fed Ex Overnight
78572,6,41,70,86,Fed Ex Overnight
78573,6,41,70,86,Fed Ex Overnight
78574,6,41,70,86,Fed Ex Overnight
78575,6,41,70,86,Fed Ex Overnight
78576,6,41,70,86,Fed Ex Overnight
78577,6,41,70,86,Fed Ex Overnight
78578,6,41,70,86,Fed Ex Overnight
78579,6,41,70,86,Fed Ex Overnight
78580,6,41,70,86,Fed Ex Overnight
78582,6,41,70,86,Fed Ex Overnight
78583,6,41,70,86,Fed Ex Overnight
78584,6,41,70,86,Fed Ex Overnight
78585,6,41,70,86,Fed Ex Overnight
78586,6,41,70,86,Fed Ex Overnight
78588,6,41,70,86,Fed Ex Overnight
78589,6,41,70,86,Fed Ex Overnight
78590,6,41,70,86,Fed Ex Overnight
78591,6,41,70,86,Fed Ex Overnight
78592,6,41,70,86,Fed Ex Overnight
78593,6,41,70,86,Fed Ex Overnight
78594,6,41,70,86,Fed Ex Overnight
78595,6,41,70,86,Fed Ex Overnight
78596,6,41,70,86,Fed Ex Overnight
78597,6,41,70,86,Fed Ex Overnight
78598,6,41,70,86,Fed Ex Overnight
78599,6,41,70,86,Fed Ex Overnight
78602,5,37,65,83,Fed Ex Overnight
78603,5,37,65,83,Fed Ex Overnight
78604,5,37,65,83,Fed Ex Overnight
78605,5,37,65,83,Fed Ex Overnight
78606,5,37,65,83,Fed Ex Overnight
78607,5,37,65,83,Fed Ex Overnight
78608,5,37,65,83,Fed Ex Overnight
78609,5,37,65,83,Fed Ex Overnight
78610,5,37,65,83,Fed Ex Overnight
78611,5,37,65,83,Fed Ex Overnight
78612,5,37,65,83,Fed Ex Overnight
78613,5,37,65,83,Fed Ex Overnight
78614,5,37,65,83,Fed Ex Overnight
78615,5,37,65,83,Fed Ex Overnight
78616,5,37,65,83,Fed Ex Overnight
78617,5,37,65,83,Fed Ex Overnight
78618,5,37,65,83,Fed Ex Overnight
78619,5,37,65,83,Fed Ex Overnight
78620,5,37,65,83,Fed Ex Overnight
78621,5,37,65,83,Fed Ex Overnight
78622,5,37,65,83,Fed Ex Overnight
78623,5,37,65,83,Fed Ex Overnight
78624,5,37,65,83,Fed Ex Overnight
78626,5,37,65,83,Fed Ex Overnight
78627,5,37,65,83,Fed Ex Overnight
78628,5,37,65,83,Fed Ex Overnight
78629,5,37,65,83,Fed Ex Overnight
78630,5,37,65,83,Fed Ex Overnight
78631,5,37,65,83,Fed Ex Overnight
78632,5,37,65,83,Fed Ex Overnight
78633,5,37,65,83,Fed Ex Overnight
78634,5,37,65,83,Fed Ex Overnight
78635,5,37,65,83,Fed Ex Overnight
78636,5,37,65,83,Fed Ex Overnight
78638,5,37,65,83,Fed Ex Overnight
78639,5,37,65,83,Fed Ex Overnight
78640,5,37,65,83,Fed Ex Overnight
78641,5,37,65,83,Fed Ex Overnight
78642,5,37,65,83,Fed Ex Overnight
78643,5,37,65,83,Fed Ex Overnight
78644,5,37,65,83,Fed Ex Overnight
78645,5,37,65,83,Fed Ex Overnight
78646,5,37,65,83,Fed Ex Overnight
78648,5,37,65,83,Fed Ex Overnight
78650,5,37,65,83,Fed Ex Overnight
78651,5,37,65,83,Fed Ex Overnight
78652,5,37,65,83,Fed Ex Overnight
78653,5,37,65,83,Fed Ex Overnight
78654,5,37,65,83,Fed Ex Overnight
78655,5,37,65,83,Fed Ex Overnight
78656,5,37,65,83,Fed Ex Overnight
78657,5,37,65,83,Fed Ex Overnight
78658,5,37,65,83,Fed Ex Overnight
78659,5,37,65,83,Fed Ex Overnight
78660,5,37,65,83,Fed Ex Overnight
78661,5,37,65,83,Fed Ex Overnight
78662,5,37,65,83,Fed Ex Overnight
78663,5,37,65,83,Fed Ex Overnight
78664,5,37,65,83,Fed Ex Overnight
78665,5,37,65,83,Fed Ex Overnight
78666,5,37,65,83,Fed Ex Overnight
78667,5,37,65,83,Fed Ex Overnight
78669,5,37,65,83,Fed Ex Overnight
78670,5,37,65,83,Fed Ex Overnight
78671,5,37,65,83,Fed Ex Overnight
78672,5,37,65,83,Fed Ex Overnight
78673,5,37,65,83,Fed Ex Overnight
78674,5,37,65,83,Fed Ex Overnight
78675,5,37,65,83,Fed Ex Overnight
78676,5,37,65,83,Fed Ex Overnight
78677,5,37,65,83,Fed Ex Overnight
78680,5,37,65,83,Fed Ex Overnight
78681,5,37,65,83,Fed Ex Overnight
78682,5,37,65,83,Fed Ex Overnight
78683,5,37,65,83,Fed Ex Overnight
78691,5,37,65,83,Fed Ex Overnight
78701,5,37,65,83,Fed Ex Overnight
78702,5,37,65,83,Fed Ex Overnight
78703,5,37,65,83,Fed Ex Overnight
78704,5,37,65,83,Fed Ex Overnight
78705,5,37,65,83,Fed Ex Overnight
78708,5,37,65,83,Fed Ex Overnight
78709,5,37,65,83,Fed Ex Overnight
78710,5,37,65,83,Fed Ex Overnight
78711,5,37,65,83,Fed Ex Overnight
78712,5,37,65,83,Fed Ex Overnight
78713,5,37,65,83,Fed Ex Overnight
78714,5,37,65,83,Fed Ex Overnight
78715,5,37,65,83,Fed Ex Overnight
78716,5,37,65,83,Fed Ex Overnight
78717,5,37,65,83,Fed Ex Overnight
78718,5,37,65,83,Fed Ex Overnight
78719,5,37,65,83,Fed Ex Overnight
78720,5,37,65,83,Fed Ex Overnight
78721,5,37,65,83,Fed Ex Overnight
78722,5,37,65,83,Fed Ex Overnight
78723,5,37,65,83,Fed Ex Overnight
78724,5,37,65,83,Fed Ex Overnight
78725,5,37,65,83,Fed Ex Overnight
78726,5,37,65,83,Fed Ex Overnight
78727,5,37,65,83,Fed Ex Overnight
78728,5,37,65,83,Fed Ex Overnight
78729,5,37,65,83,Fed Ex Overnight
78730,5,37,65,83,Fed Ex Overnight
78731,5,37,65,83,Fed Ex Overnight
78732,5,37,65,83,Fed Ex Overnight
78733,5,37,65,83,Fed Ex Overnight
78734,5,37,65,83,Fed Ex Overnight
78735,5,37,65,83,Fed Ex Overnight
78736,5,37,65,83,Fed Ex Overnight
78737,5,37,65,83,Fed Ex Overnight
78738,5,37,65,83,Fed Ex Overnight
78739,5,37,65,83,Fed Ex Overnight
78741,5,37,65,83,Fed Ex Overnight
78742,5,37,65,83,Fed Ex Overnight
78744,5,37,65,83,Fed Ex Overnight
78745,5,37,65,83,Fed Ex Overnight
78746,5,37,65,83,Fed Ex Overnight
78747,5,37,65,83,Fed Ex Overnight
78748,5,37,65,83,Fed Ex Overnight
78749,5,37,65,83,Fed Ex Overnight
78750,5,37,65,83,Fed Ex Overnight
78751,5,37,65,83,Fed Ex Overnight
78752,5,37,65,83,Fed Ex Overnight
78753,5,37,65,83,Fed Ex Overnight
78754,5,37,65,83,Fed Ex Overnight
78755,5,37,65,83,Fed Ex Overnight
78756,5,37,65,83,Fed Ex Overnight
78757,5,37,65,83,Fed Ex Overnight
78758,5,37,65,83,Fed Ex Overnight
78759,5,37,65,83,Fed Ex Overnight
78760,5,37,65,83,Fed Ex Overnight
78761,5,37,65,83,Fed Ex Overnight
78762,5,37,65,83,Fed Ex Overnight
78763,5,37,65,83,Fed Ex Overnight
78764,5,37,65,83,Fed Ex Overnight
78765,5,37,65,83,Fed Ex Overnight
78766,5,37,65,83,Fed Ex Overnight
78767,5,37,65,83,Fed Ex Overnight
78768,5,37,65,83,Fed Ex Overnight
78769,5,37,65,83,Fed Ex Overnight
78771,5,37,65,83,Fed Ex Overnight
78772,5,37,65,83,Fed Ex Overnight
78773,5,37,65,83,Fed Ex Overnight
78774,5,37,65,83,Fed Ex Overnight
78778,5,37,65,83,Fed Ex Overnight
78779,5,37,65,83,Fed Ex Overnight
78780,5,37,65,83,Fed Ex Overnight
78781,5,37,65,83,Fed Ex Overnight
78782,5,37,65,83,Fed Ex Overnight
78783,5,37,65,83,Fed Ex Overnight
78785,5,37,65,83,Fed Ex Overnight
78786,5,37,65,83,Fed Ex Overnight
78787,5,37,65,83,Fed Ex Overnight
78788,5,37,65,83,Fed Ex Overnight
78789,5,37,65,83,Fed Ex Overnight
78798,5,37,65,83,Fed Ex Overnight
78799,5,37,65,83,Fed Ex Overnight
78801,6,41,70,86,Fed Ex Overnight
78802,6,41,70,86,Fed Ex Overnight
78827,6,41,70,86,Fed Ex Overnight
78828,6,41,70,86,Fed Ex Overnight
78829,6,41,70,86,Fed Ex Overnight
78830,6,41,70,86,Fed Ex Overnight
78832,6,41,70,86,Fed Ex Overnight
78833,6,41,70,86,Fed Ex Overnight
78834,6,41,70,86,Fed Ex Overnight
78835,6,41,70,86,Fed Ex Overnight
78836,6,41,70,86,Fed Ex Overnight
78837,6,41,70,86,Fed Ex Overnight
78838,6,41,70,86,Fed Ex Overnight
78839,6,41,70,86,Fed Ex Overnight
78840,6,41,70,86,Fed Ex Overnight
78841,6,41,70,86,Fed Ex Overnight
78842,6,41,70,86,Fed Ex Overnight
78843,6,41,70,86,Fed Ex Overnight
78847,6,41,70,86,Fed Ex Overnight
78850,6,41,70,86,Fed Ex Overnight
78851,6,41,70,86,Fed Ex Overnight
78852,6,41,70,86,Fed Ex Overnight
78853,6,41,70,86,Fed Ex Overnight
78860,6,41,70,86,Fed Ex Overnight
78861,6,41,70,86,Fed Ex Overnight
78870,6,41,70,86,Fed Ex Overnight
78871,6,41,70,86,Fed Ex Overnight
78872,6,41,70,86,Fed Ex Overnight
78873,6,41,70,86,Fed Ex Overnight
78877,6,41,70,86,Fed Ex Overnight
78879,6,41,70,86,Fed Ex Overnight
78880,6,41,70,86,Fed Ex Overnight
78881,6,41,70,86,Fed Ex Overnight
78883,6,41,70,86,Fed Ex Overnight
78884,6,41,70,86,Fed Ex Overnight
78885,6,41,70,86,Fed Ex Overnight
78886,6,41,70,86,Fed Ex Overnight
78931,5,37,65,83,Fed Ex Overnight
78932,5,37,65,83,Fed Ex Overnight
78933,5,37,65,83,Fed Ex Overnight
78934,5,37,65,83,Fed Ex Overnight
78935,5,37,65,83,Fed Ex Overnight
78938,5,37,65,83,Fed Ex Overnight
78940,5,37,65,83,Fed Ex Overnight
78941,5,37,65,83,Fed Ex Overnight
78942,5,37,65,83,Fed Ex Overnight
78943,5,37,65,83,Fed Ex Overnight
78944,5,37,65,83,Fed Ex Overnight
78945,5,37,65,83,Fed Ex Overnight
78946,5,37,65,83,Fed Ex Overnight
78947,5,37,65,83,Fed Ex Overnight
78948,5,37,65,83,Fed Ex Overnight
78949,5,37,65,83,Fed Ex Overnight
78950,5,37,65,83,Fed Ex Overnight
78951,5,37,65,83,Fed Ex Overnight
78952,5,37,65,83,Fed Ex Overnight
78953,5,37,65,83,Fed Ex Overnight
78954,5,37,65,83,Fed Ex Overnight
78956,5,37,65,83,Fed Ex Overnight
78957,5,37,65,83,Fed Ex Overnight
78959,5,37,65,83,Fed Ex Overnight
78960,5,37,65,83,Fed Ex Overnight
78961,5,37,65,83,Fed Ex Overnight
78962,5,37,65,83,Fed Ex Overnight
78963,5,37,65,83,Fed Ex Overnight
78964,5,37,65,83,Fed Ex Overnight
79001,6,41,70,86,Fed Ex Overnight
79002,6,41,70,86,Fed Ex Overnight
79003,6,41,70,86,Fed Ex Overnight
79005,6,41,70,86,Fed Ex Overnight
79007,6,41,70,86,Fed Ex Overnight
79008,6,41,70,86,Fed Ex Overnight
79009,6,41,70,86,Fed Ex Overnight
79010,6,41,70,86,Fed Ex Overnight
79011,6,41,70,86,Fed Ex Overnight
79012,6,41,70,86,Fed Ex Overnight
79013,6,41,70,86,Fed Ex Overnight
79014,6,41,70,86,Fed Ex Overnight
79015,6,41,70,86,Fed Ex Overnight
79016,6,41,70,86,Fed Ex Overnight
79018,6,41,70,86,Fed Ex Overnight
79019,6,41,70,86,Fed Ex Overnight
79021,6,41,70,86,Fed Ex Overnight
79022,6,41,70,86,Fed Ex Overnight
79024,6,41,70,86,Fed Ex Overnight
79025,6,41,70,86,Fed Ex Overnight
79027,6,41,70,86,Fed Ex Overnight
79029,6,41,70,86,Fed Ex Overnight
79031,6,41,70,86,Fed Ex Overnight
79032,6,41,70,86,Fed Ex Overnight
79033,6,41,70,86,Fed Ex Overnight
79034,6,41,70,86,Fed Ex Overnight
79035,6,41,70,86,Fed Ex Overnight
79036,6,41,70,86,Fed Ex Overnight
79039,6,41,70,86,Fed Ex Overnight
79040,6,41,70,86,Fed Ex Overnight
79041,6,41,70,86,Fed Ex Overnight
79042,6,41,70,86,Fed Ex Overnight
79043,6,41,70,86,Fed Ex Overnight
79044,6,41,70,86,Fed Ex Overnight
79045,6,41,70,86,Fed Ex Overnight
79046,6,41,70,86,Fed Ex Overnight
79051,6,41,70,86,Fed Ex Overnight
79052,6,41,70,86,Fed Ex Overnight
79053,6,41,70,86,Fed Ex Overnight
79054,6,41,70,86,Fed Ex Overnight
79056,6,41,70,86,Fed Ex Overnight
79057,6,41,70,86,Fed Ex Overnight
79058,6,41,70,86,Fed Ex Overnight
79059,6,41,70,86,Fed Ex Overnight
79061,6,41,70,86,Fed Ex Overnight
79062,6,41,70,86,Fed Ex Overnight
79063,6,41,70,86,Fed Ex Overnight
79064,6,41,70,86,Fed Ex Overnight
79065,6,41,70,86,Fed Ex Overnight
79066,6,41,70,86,Fed Ex Overnight
79068,6,41,70,86,Fed Ex Overnight
79070,6,41,70,86,Fed Ex Overnight
79072,6,41,70,86,Fed Ex Overnight
79073,6,41,70,86,Fed Ex Overnight
79077,6,41,70,86,Fed Ex Overnight
79078,6,41,70,86,Fed Ex Overnight
79079,6,41,70,86,Fed Ex Overnight
79080,6,41,70,86,Fed Ex Overnight
79081,6,41,70,86,Fed Ex Overnight
79082,6,41,70,86,Fed Ex Overnight
79083,6,41,70,86,Fed Ex Overnight
79084,6,41,70,86,Fed Ex Overnight
79085,6,41,70,86,Fed Ex Overnight
79086,6,41,70,86,Fed Ex Overnight
79087,6,41,70,86,Fed Ex Overnight
79088,6,41,70,86,Fed Ex Overnight
79091,6,41,70,86,Fed Ex Overnight
79092,6,41,70,86,Fed Ex Overnight
79093,6,41,70,86,Fed Ex Overnight
79094,6,41,70,86,Fed Ex Overnight
79095,6,41,70,86,Fed Ex Overnight
79096,6,41,70,86,Fed Ex Overnight
79097,6,41,70,86,Fed Ex Overnight
79098,6,41,70,86,Fed Ex Overnight
79101,6,41,70,86,Fed Ex Overnight
79102,6,41,70,86,Fed Ex Overnight
79103,6,41,70,86,Fed Ex Overnight
79104,6,41,70,86,Fed Ex Overnight
79105,6,41,70,86,Fed Ex Overnight
79106,6,41,70,86,Fed Ex Overnight
79107,6,41,70,86,Fed Ex Overnight
79108,6,41,70,86,Fed Ex Overnight
79109,6,41,70,86,Fed Ex Overnight
79110,6,41,70,86,Fed Ex Overnight
79111,6,41,70,86,Fed Ex Overnight
79114,6,41,70,86,Fed Ex Overnight
79116,6,41,70,86,Fed Ex Overnight
79117,6,41,70,86,Fed Ex Overnight
79118,6,41,70,86,Fed Ex Overnight
79119,6,41,70,86,Fed Ex Overnight
79120,6,41,70,86,Fed Ex Overnight
79121,6,41,70,86,Fed Ex Overnight
79123,6,41,70,86,Fed Ex Overnight
79124,6,41,70,86,Fed Ex Overnight
79159,6,41,70,86,Fed Ex Overnight
79160,6,41,70,86,Fed Ex Overnight
79161,6,41,70,86,Fed Ex Overnight
79163,6,41,70,86,Fed Ex Overnight
79164,6,41,70,86,Fed Ex Overnight
79165,6,41,70,86,Fed Ex Overnight
79166,6,41,70,86,Fed Ex Overnight
79167,6,41,70,86,Fed Ex Overnight
79168,6,41,70,86,Fed Ex Overnight
79170,6,41,70,86,Fed Ex Overnight
79171,6,41,70,86,Fed Ex Overnight
79172,6,41,70,86,Fed Ex Overnight
79173,6,41,70,86,Fed Ex Overnight
79174,6,41,70,86,Fed Ex Overnight
79175,6,41,70,86,Fed Ex Overnight
79176,6,41,70,86,Fed Ex Overnight
79177,6,41,70,86,Fed Ex Overnight
79178,6,41,70,86,Fed Ex Overnight
79180,6,41,70,86,Fed Ex Overnight
79181,6,41,70,86,Fed Ex Overnight
79182,6,41,70,86,Fed Ex Overnight
79184,6,41,70,86,Fed Ex Overnight
79185,6,41,70,86,Fed Ex Overnight
79186,6,41,70,86,Fed Ex Overnight
79187,6,41,70,86,Fed Ex Overnight
79188,6,41,70,86,Fed Ex Overnight
79189,6,41,70,86,Fed Ex Overnight
79201,6,41,70,86,Fed Ex Overnight
79220,6,41,70,86,Fed Ex Overnight
79221,6,41,70,86,Fed Ex Overnight
79222,6,41,70,86,Fed Ex Overnight
79223,6,41,70,86,Fed Ex Overnight
79224,6,41,70,86,Fed Ex Overnight
79225,6,41,70,86,Fed Ex Overnight
79226,6,41,70,86,Fed Ex Overnight
79227,6,41,70,86,Fed Ex Overnight
79229,6,41,70,86,Fed Ex Overnight
79230,6,41,70,86,Fed Ex Overnight
79231,6,41,70,86,Fed Ex Overnight
79232,6,41,70,86,Fed Ex Overnight
79233,6,41,70,86,Fed Ex Overnight
79234,6,41,70,86,Fed Ex Overnight
79235,6,41,70,86,Fed Ex Overnight
79236,6,41,70,86,Fed Ex Overnight
79237,6,41,70,86,Fed Ex Overnight
79238,6,41,70,86,Fed Ex Overnight
79239,6,41,70,86,Fed Ex Overnight
79240,6,41,70,86,Fed Ex Overnight
79241,6,41,70,86,Fed Ex Overnight
79243,6,41,70,86,Fed Ex Overnight
79244,6,41,70,86,Fed Ex Overnight
79245,6,41,70,86,Fed Ex Overnight
79247,6,41,70,86,Fed Ex Overnight
79248,6,41,70,86,Fed Ex Overnight
79250,6,41,70,86,Fed Ex Overnight
79251,6,41,70,86,Fed Ex Overnight
79252,6,41,70,86,Fed Ex Overnight
79255,6,41,70,86,Fed Ex Overnight
79256,6,41,70,86,Fed Ex Overnight
79257,6,41,70,86,Fed Ex Overnight
79258,6,41,70,86,Fed Ex Overnight
79259,6,41,70,86,Fed Ex Overnight
79260,6,41,70,86,Fed Ex Overnight
79261,6,41,70,86,Fed Ex Overnight
79311,6,41,70,86,Fed Ex Overnight
79312,6,41,70,86,Fed Ex Overnight
79313,6,41,70,86,Fed Ex Overnight
79314,6,41,70,86,Fed Ex Overnight
79316,6,41,70,86,Fed Ex Overnight
79320,6,41,70,86,Fed Ex Overnight
79321,6,41,70,86,Fed Ex Overnight
79322,6,41,70,86,Fed Ex Overnight
79323,6,41,70,86,Fed Ex Overnight
79324,6,41,70,86,Fed Ex Overnight
79325,6,41,70,86,Fed Ex Overnight
79326,6,41,70,86,Fed Ex Overnight
