"Zipcode","ZoneName","Small","Medium","Large","ShippingClass"
"64463","6","41","70","86",""
"64465","6","41","70","86",""
"64466","6","41","70","86",""
"64467","6","41","70","86",""
"64468","6","41","70","86",""
"64469","6","41","70","86",""
"64470","6","41","70","86",""
"64471","6","41","70","86",""
"64473","6","41","70","86",""
"64474","6","41","70","86",""
"64475","6","41","70","86",""
"64476","6","41","70","86",""
"64477","6","41","70","86",""
"64478","6","41","70","86",""
"64479","6","41","70","86",""
"64480","6","41","70","86",""
"64481","6","41","70","86",""
"64482","6","41","70","86",""
"64483","6","41","70","86",""
"64484","6","41","70","86",""
"64485","6","41","70","86",""
"64486","6","41","70","86",""
"64487","6","41","70","86",""
"64489","6","41","70","86",""
"64490","6","41","70","86",""
"64491","6","41","70","86",""
"64492","6","41","70","86",""
"64493","6","41","70","86",""
"64494","6","41","70","86",""
"64496","6","41","70","86",""
"64497","6","41","70","86",""
"64498","6","41","70","86",""
"64499","6","41","70","86",""
"64501","6","41","70","86",""
"64502","6","41","70","86",""
"64503","6","41","70","86",""
"64504","6","41","70","86",""
"64505","6","41","70","86",""
"64506","6","41","70","86",""
"64507","6","41","70","86",""
"64508","6","41","70","86",""
"64601","6","41","70","86",""
"64620","6","41","70","86",""
"64621","6","41","70","86",""
"64622","6","41","70","86",""
"64623","6","41","70","86",""
"64624","6","41","70","86",""
"64625","6","41","70","86",""
"64628","6","41","70","86",""
"64630","6","41","70","86",""
"64631","6","41","70","86",""
"64632","6","41","70","86",""
"64633","6","41","70","86",""
"64635","6","41","70","86",""
"64636","6","41","70","86",""
"64637","6","41","70","86",""
"64638","6","41","70","86",""
"64639","6","41","70","86",""
"64640","6","41","70","86",""
"64641","6","41","70","86",""
"64642","6","41","70","86",""
"64643","6","41","70","86",""
"64644","6","41","70","86",""
"64645","6","41","70","86",""
"64646","6","41","70","86",""
"64647","6","41","70","86",""
"64648","6","41","70","86",""
"64649","6","41","70","86",""
"64650","6","41","70","86",""
"64651","6","41","70","86",""
"64652","6","41","70","86",""
"64653","6","41","70","86",""
"64654","6","41","70","86",""
"64655","6","41","70","86",""
"64656","6","41","70","86",""
"64657","6","41","70","86",""
"64658","6","41","70","86",""
"64659","6","41","70","86",""
"64660","6","41","70","86",""
"64661","6","41","70","86",""
"64664","6","41","70","86",""
"64665","6","41","70","86",""
"64667","6","41","70","86",""
"64668","6","41","70","86",""
"64670","6","41","70","86",""
"64671","6","41","70","86",""
"64672","6","41","70","86",""
"64673","6","41","70","86",""
"64674","6","41","70","86",""
"64676","6","41","70","86",""
"64677","6","41","70","86",""
"64679","6","41","70","86",""
"64680","6","41","70","86",""
"64681","6","41","70","86",""
"64682","6","41","70","86",""
"64683","6","41","70","86",""
"64686","6","41","70","86",""
"64687","6","41","70","86",""
"64688","6","41","70","86",""
"64689","6","41","70","86",""
"64701","5","37","65","83",""
"64720","5","37","65","83",""
"64722","5","37","65","83",""
"64723","5","37","65","83",""
"64724","5","37","65","83",""
"64725","5","37","65","83",""
"64726","5","37","65","83",""
"64728","5","37","65","83",""
"64730","5","37","65","83",""
"64733","5","37","65","83",""
"64734","5","37","65","83",""
"64735","5","37","65","83",""
"64738","5","37","65","83",""
"64739","5","37","65","83",""
"64740","5","37","65","83",""
"64741","5","37","65","83",""
"64742","5","37","65","83",""
"64743","5","37","65","83",""
"64744","5","37","65","83",""
"64745","5","37","65","83",""
"64746","5","37","65","83",""
"64747","5","37","65","83",""
"64748","5","37","65","83",""
"64750","5","37","65","83",""
"64751","5","37","65","83",""
"64752","5","37","65","83",""
"64755","5","37","65","83",""
"64756","5","37","65","83",""
"64759","5","37","65","83",""
"64760","5","37","65","83",""
"64761","5","37","65","83",""
"64762","5","37","65","83",""
"64763","5","37","65","83",""
"64765","5","37","65","83",""
"64766","5","37","65","83",""
"64767","5","37","65","83",""
"64769","5","37","65","83",""
"64770","5","37","65","83",""
"64771","5","37","65","83",""
"64772","5","37","65","83",""
"64776","5","37","65","83",""
"64777","5","37","65","83",""
"64778","5","37","65","83",""
"64779","5","37","65","83",""
"64780","5","37","65","83",""
"64781","5","37","65","83",""
"64783","5","37","65","83",""
"64784","5","37","65","83",""
"64788","5","37","65","83",""
"64789","5","37","65","83",""
"64790","5","37","65","83",""
"64801","5","37","65","83",""
"64802","5","37","65","83",""
"64803","5","37","65","83",""
"64804","5","37","65","83",""
"64830","5","37","65","83",""
"64831","5","37","65","83",""
"64832","5","37","65","83",""
"64833","5","37","65","83",""
"64834","5","37","65","83",""
"64835","5","37","65","83",""
"64836","5","37","65","83",""
"64840","5","37","65","83",""
"64841","5","37","65","83",""
"64842","5","37","65","83",""
"64843","5","37","65","83",""
"64844","5","37","65","83",""
"64847","5","37","65","83",""
"64848","5","37","65","83",""
"64849","5","37","65","83",""
"64850","5","37","65","83",""
"64853","5","37","65","83",""
"64854","5","37","65","83",""
"64855","5","37","65","83",""
"64856","5","37","65","83",""
"64857","5","37","65","83",""
"64858","5","37","65","83",""
"64859","5","37","65","83",""
"64861","5","37","65","83",""
"64862","5","37","65","83",""
"64863","5","37","65","83",""
"64864","5","37","65","83",""
"64865","5","37","65","83",""
"64866","5","37","65","83",""
"64867","5","37","65","83",""
"64868","5","37","65","83",""
"64869","5","37","65","83",""
"64870","5","37","65","83",""
"64873","5","37","65","83",""
"64874","5","37","65","83",""
"64944","0","","","",""
"64999","0","","","",""
"65001","5","37","65","83",""
"65010","5","37","65","83",""
"65011","5","37","65","83",""
"65013","5","37","65","83",""
"65014","5","37","65","83",""
"65016","5","37","65","83",""
"65017","5","37","65","83",""
"65018","5","37","65","83",""
"65020","5","37","65","83",""
"65022","5","37","65","83",""
"65023","5","37","65","83",""
"65024","5","37","65","83",""
"65025","5","37","65","83",""
"65026","5","37","65","83",""
"65031","5","37","65","83",""
"65032","5","37","65","83",""
"65034","5","37","65","83",""
"65035","5","37","65","83",""
"65036","5","37","65","83",""
"65037","5","37","65","83",""
"65038","5","37","65","83",""
"65039","5","37","65","83",""
"65040","5","37","65","83",""
"65041","5","37","65","83",""
"65042","5","37","65","83",""
"65043","5","37","65","83",""
"65046","5","37","65","83",""
"65047","5","37","65","83",""
"65048","5","37","65","83",""
"65049","5","37","65","83",""
"65050","5","37","65","83",""
"65051","5","37","65","83",""
"65052","5","37","65","83",""
"65053","5","37","65","83",""
"65054","5","37","65","83",""
"65055","5","37","65","83",""
"65056","5","37","65","83",""
"65058","5","37","65","83",""
"65059","5","37","65","83",""
"65061","5","37","65","83",""
"65062","5","37","65","83",""
"65063","5","37","65","83",""
"65064","5","37","65","83",""
"65065","5","37","65","83",""
"65066","5","37","65","83",""
"65067","5","37","65","83",""
"65068","5","37","65","83",""
"65069","5","37","65","83",""
"65072","5","37","65","83",""
"65074","5","37","65","83",""
"65075","5","37","65","83",""
"65076","5","37","65","83",""
"65077","5","37","65","83",""
"65078","5","37","65","83",""
"65079","5","37","65","83",""
"65080","5","37","65","83",""
"65081","5","37","65","83",""
"65082","5","37","65","83",""
"65083","5","37","65","83",""
"65084","5","37","65","83",""
"65085","5","37","65","83",""
"65101","5","37","65","83",""
"65102","5","37","65","83",""
"65103","5","37","65","83",""
"65104","5","37","65","83",""
"65105","5","37","65","83",""
"65106","5","37","65","83",""
"65107","5","37","65","83",""
"65108","5","37","65","83",""
"65109","5","37","65","83",""
"65110","5","37","65","83",""
"65111","5","37","65","83",""
"65201","5","37","65","83",""
"65202","5","37","65","83",""
"65203","5","37","65","83",""
"65205","5","37","65","83",""
"65211","5","37","65","83",""
"65212","5","37","65","83",""
"65215","5","37","65","83",""
"65216","5","37","65","83",""
"65217","5","37","65","83",""
"65218","5","37","65","83",""
"65230","5","37","65","83",""
"65231","5","37","65","83",""
"65232","5","37","65","83",""
"65233","5","37","65","83",""
"65236","5","37","65","83",""
"65237","5","37","65","83",""
"65239","5","37","65","83",""
"65240","5","37","65","83",""
"65243","5","37","65","83",""
"65244","5","37","65","83",""
"65246","5","37","65","83",""
"65247","5","37","65","83",""
"65248","5","37","65","83",""
"65250","5","37","65","83",""
"65251","5","37","65","83",""
"65254","5","37","65","83",""
"65255","5","37","65","83",""
"65256","5","37","65","83",""
"65257","5","37","65","83",""
"65258","5","37","65","83",""
"65259","5","37","65","83",""
"65260","5","37","65","83",""
"65261","5","37","65","83",""
"65262","5","37","65","83",""
"65263","5","37","65","83",""
"65264","5","37","65","83",""
"65265","5","37","65","83",""
"65270","5","37","65","83",""
"65274","5","37","65","83",""
"65275","5","37","65","83",""
"65276","5","37","65","83",""
"65278","5","37","65","83",""
"65279","5","37","65","83",""
"65280","5","37","65","83",""
"65281","5","37","65","83",""
"65282","5","37","65","83",""
"65283","5","37","65","83",""
"65284","5","37","65","83",""
"65285","5","37","65","83",""
"65286","5","37","65","83",""
"65287","5","37","65","83",""
"65299","5","37","65","83",""
"65301","5","37","65","83",""
"65302","5","37","65","83",""
"65305","5","37","65","83",""
"65320","5","37","65","83",""
"65321","5","37","65","83",""
"65322","5","37","65","83",""
"65323","5","37","65","83",""
"65324","5","37","65","83",""
"65325","5","37","65","83",""
"65326","5","37","65","83",""
"65327","5","37","65","83",""
"65329","5","37","65","83",""
"65330","5","37","65","83",""
"65332","5","37","65","83",""
"65333","5","37","65","83",""
"65334","5","37","65","83",""
"65335","5","37","65","83",""
"65336","5","37","65","83",""
"65337","5","37","65","83",""
"65338","5","37","65","83",""
"65339","5","37","65","83",""
"65340","5","37","65","83",""
"65344","5","37","65","83",""
"65345","5","37","65","83",""
"65347","5","37","65","83",""
"65348","5","37","65","83",""
"65349","5","37","65","83",""
"65350","5","37","65","83",""
"65351","5","37","65","83",""
"65354","5","37","65","83",""
"65355","5","37","65","83",""
"65360","5","37","65","83",""
"65401","5","37","65","83",""
"65402","5","37","65","83",""
"65409","5","37","65","83",""
"65433","5","37","65","83",""
"65436","5","37","65","83",""
"65438","5","37","65","83",""
"65439","5","37","65","83",""
"65440","5","37","65","83",""
"65441","5","37","65","83",""
"65443","5","37","65","83",""
"65444","5","37","65","83",""
"65446","5","37","65","83",""
"65449","5","37","65","83",""
"65452","5","37","65","83",""
"65453","5","37","65","83",""
"65456","5","37","65","83",""
"65457","5","37","65","83",""
"65459","5","37","65","83",""
"65461","5","37","65","83",""
"65462","5","37","65","83",""
"65463","5","37","65","83",""
"65464","5","37","65","83",""
"65466","5","37","65","83",""
"65468","5","37","65","83",""
"65470","5","37","65","83",""
"65473","5","37","65","83",""
"65479","5","37","65","83",""
"65483","5","37","65","83",""
"65484","5","37","65","83",""
"65486","5","37","65","83",""
"65501","5","37","65","83",""
"65529","5","37","65","83",""
"65532","5","37","65","83",""
"65534","5","37","65","83",""
"65535","5","37","65","83",""
"65536","5","37","65","83",""
"65540","5","37","65","83",""
"65541","5","37","65","83",""
"65542","5","37","65","83",""
"65543","5","37","65","83",""
"65546","5","37","65","83",""
"65548","5","37","65","83",""
"65550","5","37","65","83",""
"65552","5","37","65","83",""
"65555","5","37","65","83",""
"65556","5","37","65","83",""
"65557","5","37","65","83",""
"65559","5","37","65","83",""
"65560","5","37","65","83",""
"65564","5","37","65","83",""
"65565","5","37","65","83",""
"65566","5","37","65","83",""
"65567","5","37","65","83",""
"65570","5","37","65","83",""
"65571","5","37","65","83",""
"65572","5","37","65","83",""
"65573","5","37","65","83",""
"65580","5","37","65","83",""
"65582","5","37","65","83",""
"65583","5","37","65","83",""
"65584","5","37","65","83",""
"65586","5","37","65","83",""
"65588","5","37","65","83",""
"65589","5","37","65","83",""
"65590","5","37","65","83",""
"65591","5","37","65","83",""
"65601","5","37","65","83",""
"65603","5","37","65","83",""
"65604","5","37","65","83",""
"65605","5","37","65","83",""
"65606","5","37","65","83",""
"65607","5","37","65","83",""
"65608","5","37","65","83",""
"65609","5","37","65","83",""
"65610","5","37","65","83",""
"65611","5","37","65","83",""
"65612","5","37","65","83",""
"65613","5","37","65","83",""
"65614","5","37","65","83",""
"65615","5","37","65","83",""
"65616","5","37","65","83",""
"65617","5","37","65","83",""
"65618","5","37","65","83",""
"65619","5","37","65","83",""
"65620","5","37","65","83",""
"65622","5","37","65","83",""
"65623","5","37","65","83",""
"65624","5","37","65","83",""
"65625","5","37","65","83",""
"65626","5","37","65","83",""
"65627","5","37","65","83",""
"65629","5","37","65","83",""
"65630","5","37","65","83",""
"65631","5","37","65","83",""
"65632","5","37","65","83",""
"65633","5","37","65","83",""
"65634","5","37","65","83",""
"65635","5","37","65","83",""
"65636","5","37","65","83",""
"65637","5","37","65","83",""
"65638","5","37","65","83",""
"65640","5","37","65","83",""
"65641","5","37","65","83",""
"65644","5","37","65","83",""
"65645","5","37","65","83",""
"65646","5","37","65","83",""
"65647","5","37","65","83",""
"65648","5","37","65","83",""
"65649","5","37","65","83",""
"65650","5","37","65","83",""
"65652","5","37","65","83",""
"65653","5","37","65","83",""
"65654","5","37","65","83",""
"65655","5","37","65","83",""
"65656","5","37","65","83",""
"65657","5","37","65","83",""
"65658","5","37","65","83",""
"65659","5","37","65","83",""
"65660","5","37","65","83",""
"65661","5","37","65","83",""
"65662","5","37","65","83",""
"65663","5","37","65","83",""
"65664","5","37","65","83",""
"65666","5","37","65","83",""
"65667","5","37","65","83",""
"65668","5","37","65","83",""
"65669","5","37","65","83",""
"65672","5","37","65","83",""
"65673","5","37","65","83",""
"65674","5","37","65","83",""
"65675","5","37","65","83",""
"65676","5","37","65","83",""
"65679","5","37","65","83",""
"65680","5","37","65","83",""
"65681","5","37","65","83",""
"65682","5","37","65","83",""
"65685","5","37","65","83",""
"65686","5","37","65","83",""
"65688","5","37","65","83",""
"65689","5","37","65","83",""
"65690","5","37","65","83",""
"65692","5","37","65","83",""
"65701","5","37","65","83",""
"65702","5","37","65","83",""
"65704","5","37","65","83",""
"65705","5","37","65","83",""
"65706","5","37","65","83",""
"65707","5","37","65","83",""
"65708","5","37","65","83",""
"65710","5","37","65","83",""
"65711","5","37","65","83",""
"65712","5","37","65","83",""
"65713","5","37","65","83",""
"65714","5","37","65","83",""
"65715","5","37","65","83",""
"65717","5","37","65","83",""
"65720","5","37","65","83",""
"65721","5","37","65","83",""
"65722","5","37","65","83",""
"65723","5","37","65","83",""
"65724","5","37","65","83",""
"65725","5","37","65","83",""
"65726","5","37","65","83",""
"65727","5","37","65","83",""
"65728","5","37","65","83",""
"65729","5","37","65","83",""
"65730","5","37","65","83",""
"65731","5","37","65","83",""
"65732","5","37","65","83",""
"65733","5","37","65","83",""
"65734","5","37","65","83",""
"65735","5","37","65","83",""
"65737","5","37","65","83",""
"65738","5","37","65","83",""
"65739","5","37","65","83",""
"65740","5","37","65","83",""
"65741","5","37","65","83",""
"65742","5","37","65","83",""
"65744","5","37","65","83",""
"65745","5","37","65","83",""
"65746","5","37","65","83",""
"65747","5","37","65","83",""
"65752","5","37","65","83",""
"65753","5","37","65","83",""
"65754","5","37","65","83",""
"65755","5","37","65","83",""
"65756","5","37","65","83",""
"65757","5","37","65","83",""
"65758","5","37","65","83",""
"65759","5","37","65","83",""
"65760","5","37","65","83",""
"65761","5","37","65","83",""
"65762","5","37","65","83",""
"65764","5","37","65","83",""
"65765","5","37","65","83",""
"65766","5","37","65","83",""
"65767","5","37","65","83",""
"65768","5","37","65","83",""
"65769","5","37","65","83",""
"65770","5","37","65","83",""
"65771","5","37","65","83",""
"65772","5","37","65","83",""
"65773","5","37","65","83",""
"65774","5","37","65","83",""
"65775","5","37","65","83",""
"65776","5","37","65","83",""
"65777","5","37","65","83",""
"65778","5","37","65","83",""
"65779","5","37","65","83",""
"65781","5","37","65","83",""
"65783","5","37","65","83",""
"65784","5","37","65","83",""
"65785","5","37","65","83",""
"65786","5","37","65","83",""
"65787","5","37","65","83",""
"65788","5","37","65","83",""
"65789","5","37","65","83",""
"65790","5","37","65","83",""
"65791","5","37","65","83",""
"65793","5","37","65","83",""
"65801","5","37","65","83",""
"65802","5","37","65","83",""
"65803","5","37","65","83",""
"65804","5","37","65","83",""
"65805","5","37","65","83",""
"65806","5","37","65","83",""
"65807","5","37","65","83",""
"65808","5","37","65","83",""
"65809","5","37","65","83",""
"65810","5","37","65","83",""
"65814","5","37","65","83",""
"65817","5","37","65","83",""
"65890","5","37","65","83",""
"65897","5","37","65","83",""
"65898","5","37","65","83",""
"65899","5","37","65","83",""
"66002","6","41","70","86",""
"66006","6","41","70","86",""
"66007","6","41","70","86",""
"66008","6","41","70","86",""
"66010","6","41","70","86",""
"66012","6","41","70","86",""
"66013","6","41","70","86",""
"66014","6","41","70","86",""
"66015","6","41","70","86",""
"66016","6","41","70","86",""
"66017","6","41","70","86",""
"66018","6","41","70","86",""
"66019","6","41","70","86",""
"66020","6","41","70","86",""
"66021","6","41","70","86",""
"66023","6","41","70","86",""
"66024","6","41","70","86",""
"66025","6","41","70","86",""
"66026","6","41","70","86",""
"66027","6","41","70","86",""
"66030","6","41","70","86",""
"66031","6","41","70","86",""
"66032","6","41","70","86",""
"66033","6","41","70","86",""
"66035","6","41","70","86",""
"66036","6","41","70","86",""
"66039","6","41","70","86",""
"66040","6","41","70","86",""
"66041","6","41","70","86",""
"66042","6","41","70","86",""
"66043","6","41","70","86",""
"66044","6","41","70","86",""
"66045","6","41","70","86",""
"66046","6","41","70","86",""
"66047","6","41","70","86",""
"66048","6","41","70","86",""
"66049","6","41","70","86",""
"66050","6","41","70","86",""
"66051","6","41","70","86",""
"66052","6","41","70","86",""
"66053","6","41","70","86",""
"66054","6","41","70","86",""
"66056","6","41","70","86",""
"66058","6","41","70","86",""
"66060","6","41","70","86",""
"66061","6","41","70","86",""
"66062","6","41","70","86",""
"66063","6","41","70","86",""
"66064","6","41","70","86",""
"66066","6","41","70","86",""
"66067","6","41","70","86",""
"66070","6","41","70","86",""
"66071","6","41","70","86",""
"66072","6","41","70","86",""
"66073","6","41","70","86",""
"66075","6","41","70","86",""
"66076","6","41","70","86",""
"66077","6","41","70","86",""
"66078","6","41","70","86",""
"66079","6","41","70","86",""
"66080","6","41","70","86",""
"66083","6","41","70","86",""
"66085","6","41","70","86",""
"66086","6","41","70","86",""
"66087","6","41","70","86",""
"66088","6","41","70","86",""
"66090","6","41","70","86",""
"66091","6","41","70","86",""
"66092","6","41","70","86",""
"66093","6","41","70","86",""
"66094","6","41","70","86",""
"66095","6","41","70","86",""
"66097","6","41","70","86",""
"66101","6","41","70","86",""
"66102","6","41","70","86",""
"66103","6","41","70","86",""
"66104","6","41","70","86",""
"66105","6","41","70","86",""
"66106","6","41","70","86",""
"66109","6","41","70","86",""
"66110","6","41","70","86",""
"66111","6","41","70","86",""
"66112","6","41","70","86",""
"66113","6","41","70","86",""
"66115","6","41","70","86",""
"66117","6","41","70","86",""
"66118","6","41","70","86",""
"66119","6","41","70","86",""
"66160","6","41","70","86",""
"66201","6","41","70","86",""
"66202","6","41","70","86",""
"66203","6","41","70","86",""
"66204","6","41","70","86",""
"66205","6","41","70","86",""
"66206","6","41","70","86",""
"66207","6","41","70","86",""
"66208","6","41","70","86",""
"66209","6","41","70","86",""
"66210","6","41","70","86",""
"66211","6","41","70","86",""
"66212","6","41","70","86",""
"66213","6","41","70","86",""
"66214","6","41","70","86",""
"66215","6","41","70","86",""
"66216","6","41","70","86",""
"66217","6","41","70","86",""
"66218","6","41","70","86",""
"66219","6","41","70","86",""
"66220","6","41","70","86",""
"66221","6","41","70","86",""
"66222","6","41","70","86",""
"66223","6","41","70","86",""
"66224","6","41","70","86",""
"66225","6","41","70","86",""
"66226","6","41","70","86",""
"66227","6","41","70","86",""
"66250","6","41","70","86",""
"66251","6","41","70","86",""
"66262","6","41","70","86",""
"66276","6","41","70","86",""
"66279","6","41","70","86",""
"66282","6","41","70","86",""
"66283","6","41","70","86",""
"66285","6","41","70","86",""
"66286","6","41","70","86",""
"66401","6","41","70","86",""
"66402","6","41","70","86",""
"66403","6","41","70","86",""
"66404","6","41","70","86",""
"66406","6","41","70","86",""
"66407","6","41","70","86",""
"66408","6","41","70","86",""
"66409","6","41","70","86",""
"66411","6","41","70","86",""
"66412","6","41","70","86",""
"66413","6","41","70","86",""
"66414","6","41","70","86",""
"66415","6","41","70","86",""
"66416","6","41","70","86",""
"66417","6","41","70","86",""
"66418","6","41","70","86",""
"66419","6","41","70","86",""
"66420","6","41","70","86",""
"66422","6","41","70","86",""
"66423","6","41","70","86",""
"66424","6","41","70","86",""
"66425","6","41","70","86",""
"66426","6","41","70","86",""
"66427","6","41","70","86",""
"66428","6","41","70","86",""
"66429","6","41","70","86",""
"66431","6","41","70","86",""
"66432","6","41","70","86",""
"66433","6","41","70","86",""
"66434","6","41","70","86",""
"66435","6","41","70","86",""
"66436","6","41","70","86",""
"66438","6","41","70","86",""
"66439","6","41","70","86",""
"66440","6","41","70","86",""
"66441","6","41","70","86",""
"66442","6","41","70","86",""
"66449","6","41","70","86",""
"66450","6","41","70","86",""
"66451","6","41","70","86",""
"66501","6","41","70","86",""
"66502","6","41","70","86",""
"66503","6","41","70","86",""
"66505","6","41","70","86",""
"66506","6","41","70","86",""
"66507","6","41","70","86",""
"66508","6","41","70","86",""
"66509","6","41","70","86",""
"66510","6","41","70","86",""
"66512","6","41","70","86",""
"66514","6","41","70","86",""
"66515","6","41","70","86",""
"66516","6","41","70","86",""
"66517","6","41","70","86",""
"66518","6","41","70","86",""
"66520","6","41","70","86",""
"66521","6","41","70","86",""
"66522","6","41","70","86",""
"66523","6","41","70","86",""
"66524","6","41","70","86",""
"66526","6","41","70","86",""
"66527","6","41","70","86",""
"66528","6","41","70","86",""
"66531","6","41","70","86",""
"66532","6","41","70","86",""
"66533","6","41","70","86",""
"66534","6","41","70","86",""
"66535","6","41","70","86",""
"66536","6","41","70","86",""
"66537","6","41","70","86",""
"66538","6","41","70","86",""
"66539","6","41","70","86",""
"66540","6","41","70","86",""
"66541","6","41","70","86",""
"66542","6","41","70","86",""
"66543","6","41","70","86",""
"66544","6","41","70","86",""
"66545","6","41","70","86",""
"66546","6","41","70","86",""
"66547","6","41","70","86",""
"66548","6","41","70","86",""
"66549","6","41","70","86",""
"66550","6","41","70","86",""
"66551","6","41","70","86",""
"66552","6","41","70","86",""
"66554","6","41","70","86",""
"66555","6","41","70","86",""
"66601","6","41","70","86",""
"66603","6","41","70","86",""
"66604","6","41","70","86",""
"66605","6","41","70","86",""
"66606","6","41","70","86",""
"66607","6","41","70","86",""
"66608","6","41","70","86",""
"66609","6","41","70","86",""
"66610","6","41","70","86",""
"66611","6","41","70","86",""
"66612","6","41","70","86",""
"66614","6","41","70","86",""
"66615","6","41","70","86",""
"66616","6","41","70","86",""
"66617","6","41","70","86",""
"66618","6","41","70","86",""
"66619","6","41","70","86",""
"66620","6","41","70","86",""
"66621","6","41","70","86",""
"66622","6","41","70","86",""
"66624","6","41","70","86",""
"66625","6","41","70","86",""
"66626","6","41","70","86",""
"66628","6","41","70","86",""
"66629","6","41","70","86",""
"66634","6","41","70","86",""
"66636","6","41","70","86",""
"66637","6","41","70","86",""
"66638","6","41","70","86",""
"66642","6","41","70","86",""
"66647","6","41","70","86",""
"66652","6","41","70","86",""
"66653","6","41","70","86",""
"66658","6","41","70","86",""
"66667","6","41","70","86",""
"66675","6","41","70","86",""
"66683","6","41","70","86",""
"66686","6","41","70","86",""
"66692","6","41","70","86",""
"66699","6","41","70","86",""
"66701","5","37","65","83",""
"66710","5","37","65","83",""
"66711","5","37","65","83",""
"66712","5","37","65","83",""
"66713","5","37","65","83",""
"66714","5","37","65","83",""
"66716","5","37","65","83",""
"66717","5","37","65","83",""
"66720","5","37","65","83",""
"66724","5","37","65","83",""
"66725","5","37","65","83",""
"66727","5","37","65","83",""
"66728","5","37","65","83",""
"66732","5","37","65","83",""
"66733","5","37","65","83",""
"66734","5","37","65","83",""
"66735","5","37","65","83",""
"66736","5","37","65","83",""
"66738","5","37","65","83",""
"66739","5","37","65","83",""
"66740","5","37","65","83",""
"66741","5","37","65","83",""
"66742","5","37","65","83",""
"66743","5","37","65","83",""
"66746","5","37","65","83",""
"66748","5","37","65","83",""
"66749","5","37","65","83",""
"66751","5","37","65","83",""
"66753","5","37","65","83",""
"66754","5","37","65","83",""
"66755","5","37","65","83",""
"66756","5","37","65","83",""
"66757","5","37","65","83",""
"66758","5","37","65","83",""
"66759","5","37","65","83",""
"66760","5","37","65","83",""
"66761","5","37","65","83",""
"66762","5","37","65","83",""
"66763","5","37","65","83",""
"66767","5","37","65","83",""
"66769","5","37","65","83",""
"66770","5","37","65","83",""
"66771","5","37","65","83",""
"66772","5","37","65","83",""
"66773","5","37","65","83",""
"66775","5","37","65","83",""
"66776","5","37","65","83",""
"66777","5","37","65","83",""
"66778","5","37","65","83",""
"66779","5","37","65","83",""
"66780","5","37","65","83",""
"66781","5","37","65","83",""
"66782","5","37","65","83",""
"66783","5","37","65","83",""
"66801","6","41","70","86",""
"66830","6","41","70","86",""
"66833","6","41","70","86",""
"66834","6","41","70","86",""
"66835","6","41","70","86",""
"66838","6","41","70","86",""
"66839","6","41","70","86",""
"66840","6","41","70","86",""
"66842","6","41","70","86",""
"66843","6","41","70","86",""
"66845","6","41","70","86",""
"66846","6","41","70","86",""
"66849","6","41","70","86",""
"66850","6","41","70","86",""
"66851","6","41","70","86",""
"66852","6","41","70","86",""
"66853","6","41","70","86",""
"66854","6","41","70","86",""
"66855","6","41","70","86",""
"66856","6","41","70","86",""
"66857","6","41","70","86",""
"66858","6","41","70","86",""
"66859","6","41","70","86",""
"66860","6","41","70","86",""
"66861","6","41","70","86",""
"66862","6","41","70","86",""
"66863","6","41","70","86",""
"66864","6","41","70","86",""
"66865","6","41","70","86",""
"66866","6","41","70","86",""
"66868","6","41","70","86",""
"66869","6","41","70","86",""
"66870","6","41","70","86",""
"66871","6","41","70","86",""
"66872","6","41","70","86",""
"66873","6","41","70","86",""
"66901","6","41","70","86",""
"66930","6","41","70","86",""
"66931","6","41","70","86",""
"66932","6","41","70","86",""
"66933","6","41","70","86",""
"66935","6","41","70","86",""
"66936","6","41","70","86",""
"66937","6","41","70","86",""
"66938","6","41","70","86",""
"66939","6","41","70","86",""
"66940","6","41","70","86",""
"66941","6","41","70","86",""
"66942","6","41","70","86",""
"66943","6","41","70","86",""
"66944","6","41","70","86",""
"66945","6","41","70","86",""
"66946","6","41","70","86",""
"66948","6","41","70","86",""
"66949","6","41","70","86",""
"66951","6","41","70","86",""
"66952","6","41","70","86",""
"66953","6","41","70","86",""
"66955","6","41","70","86",""
"66956","6","41","70","86",""
"66958","6","41","70","86",""
"66959","6","41","70","86",""
"66960","6","41","70","86",""
"66961","6","41","70","86",""
"66962","6","41","70","86",""
"66963","6","41","70","86",""
"66964","6","41","70","86",""
"66966","6","41","70","86",""
"66967","6","41","70","86",""
"66968","6","41","70","86",""
"66970","6","41","70","86",""
"67001","6","41","70","86",""
"67002","6","41","70","86",""
"67003","6","41","70","86",""
"67004","6","41","70","86",""
"67005","6","41","70","86",""
"67008","6","41","70","86",""
"67009","6","41","70","86",""
"67010","6","41","70","86",""
"67012","6","41","70","86",""
"67013","6","41","70","86",""
"67015","6","41","70","86",""
"67016","6","41","70","86",""
"67017","6","41","70","86",""
"67018","6","41","70","86",""
"67019","6","41","70","86",""
"67020","6","41","70","86",""
"67021","6","41","70","86",""
"67022","6","41","70","86",""
"67023","6","41","70","86",""
"67024","6","41","70","86",""
"67025","6","41","70","86",""
"67026","6","41","70","86",""
"67028","6","41","70","86",""
"67029","6","41","70","86",""
"67030","6","41","70","86",""
"67031","6","41","70","86",""
"67032","6","41","70","86",""
"67035","6","41","70","86",""
"67036","6","41","70","86",""
"67037","6","41","70","86",""
"67038","6","41","70","86",""
"67039","6","41","70","86",""
"67041","6","41","70","86",""
"67042","6","41","70","86",""
"67045","6","41","70","86",""
"67047","6","41","70","86",""
"67049","6","41","70","86",""
